Frame #,# Obj,X,Y,Z,Doppler,,y,m,d,h,m,s
708,43,4.4617,5.9512,1.0696,-0.44122,170,2019,7,13,18,33,6.074
708,43,1.8048,2.0737,-0.076549,-0.29415,154,2019,7,13,18,33,6.074
708,43,1.8302,2.1043,-0.00092856,-0.29415,196,2019,7,13,18,33,6.074
708,43,1.8556,2.1335,-0.012262,-0.29415,198,2019,7,13,18,33,6.074
708,43,1.9706,2.0805,0.064733,-0.29415,157,2019,7,13,18,33,6.074
708,43,4.2051,6.1554,0.56182,-0.29415,165,2019,7,13,18,33,6.074
708,43,1.9174,2.0245,0.055057,-0.14707,175,2019,7,13,18,33,6.074
708,43,1.8556,2.1333,0.031479,-0.14707,168,2019,7,13,18,33,6.074
709,16,1.7249,2.3119,0.3454,0,166,2019,7,13,18,33,6.172
709,16,1.8399,2.2813,0.27654,0,167,2019,7,13,18,33,6.172
709,16,1.7249,2.3166,0.31278,0.14707,175,2019,7,13,18,33,6.172
709,16,1.8399,2.2837,0.25582,0.14707,182,2019,7,13,18,33,6.172
709,16,1.7709,2.3822,0.2913,0.14707,157,2019,7,13,18,33,6.172
709,16,1.8157,2.2555,0.23593,0.29415,191,2019,7,13,18,33,6.172
709,16,1.8399,2.2849,0.24518,0.29415,209,2019,7,13,18,33,6.172
709,16,1.8641,2.3123,0.27175,0.29415,193,2019,7,13,18,33,6.172
709,16,1.7249,2.333,0.1461,0.44122,204,2019,7,13,18,33,6.172
709,16,1.7479,2.3651,0.13132,0.44122,237,2019,7,13,18,33,6.172
709,16,1.7709,2.3957,0.14289,0.44122,236,2019,7,13,18,33,6.172
709,16,1.8883,2.3521,0.17364,0.44122,190,2019,7,13,18,33,6.172
709,16,1.7479,2.3684,0.037796,0.5883,199,2019,7,13,18,33,6.172
709,16,1.7709,2.3957,0.14215,0.5883,214,2019,7,13,18,33,6.172
709,16,1.7939,2.4244,0.17978,0.5883,199,2019,7,13,18,33,6.172
709,16,1.9125,2.3847,0.13821,0.5883,158,2019,7,13,18,33,6.172
710,19,1.6668,2.6102,0.50274,0,152,2019,7,13,18,33,6.284
710,19,1.7431,2.5278,0.41745,0.14707,161,2019,7,13,18,33,6.284
710,19,1.7648,2.5384,0.53461,0.14707,167,2019,7,13,18,33,6.284
710,19,1.6341,2.3925,0.21221,0.29415,173,2019,7,13,18,33,6.284
710,19,1.7479,2.3671,0.087966,0.29415,218,2019,7,13,18,33,6.284
710,19,1.6777,2.466,-0.0001184,0.29415,229,2019,7,13,18,33,6.284
710,19,1.6995,2.4974,-0.054052,0.29415,213,2019,7,13,18,33,6.284
710,19,1.7431,2.5402,0.3336,0.29415,157,2019,7,13,18,33,6.284
710,19,1.7648,2.549,0.48138,0.29415,161,2019,7,13,18,33,6.284
710,19,1.6341,2.3976,0.14365,0.44122,170,2019,7,13,18,33,6.284
710,19,1.6559,2.4289,0.15604,0.44122,215,2019,7,13,18,33,6.284
710,19,1.6777,2.4629,0.12252,0.44122,236,2019,7,13,18,33,6.284
710,19,1.6995,2.4974,0.056674,0.44122,229,2019,7,13,18,33,6.284
710,19,1.7213,2.529,0.071476,0.44122,179,2019,7,13,18,33,6.284
710,19,1.5845,2.524,0.11977,0.5883,175,2019,7,13,18,33,6.284
710,19,1.6051,2.5592,0.048577,0.5883,180,2019,7,13,18,33,6.284
710,19,1.7491,2.7772,0.26017,0.5883,155,2019,7,13,18,33,6.284
710,19,1.1439,3.8449,0.67074,-0.29415,151,2019,7,13,18,33,6.284
710,19,1.271,3.8298,0.50839,-0.14707,153,2019,7,13,18,33,6.284
711,32,1.5845,2.5266,0.037736,0.29415,173,2019,7,13,18,33,6.391
711,32,1.6051,2.5581,0.089391,0.29415,198,2019,7,13,18,33,6.391
711,32,1.6256,2.5892,0.13058,0.29415,177,2019,7,13,18,33,6.391
711,32,1.5845,2.525,0.097506,0.44122,210,2019,7,13,18,33,6.391
711,32,1.6051,2.5542,0.16801,0.44122,229,2019,7,13,18,33,6.391
711,32,1.6256,2.5859,0.18461,0.44122,203,2019,7,13,18,33,6.391
711,32,1.5845,2.5177,0.21532,0.5883,181,2019,7,13,18,33,6.391
711,32,1.6051,2.5455,0.26949,0.5883,201,2019,7,13,18,33,6.391
711,32,1.53,2.6379,0.25329,0.5883,179,2019,7,13,18,33,6.391
711,32,1.7648,2.5937,0.043313,0.5883,168,2019,7,13,18,33,6.391
711,32,1.7866,2.626,-0.018964,0.5883,163,2019,7,13,18,33,6.391
711,32,1.6051,2.5308,0.3834,0.73537,181,2019,7,13,18,33,6.391
711,32,1.53,2.616,0.42361,0.73537,188,2019,7,13,18,33,6.391
711,32,1.6668,2.6571,-0.073404,0.73537,152,2019,7,13,18,33,6.391
711,32,1.7866,2.6208,-0.16666,0.73537,172,2019,7,13,18,33,6.391
711,32,3.1859,6.5392,0.34241,-0.73537,153,2019,7,13,18,33,6.391
711,32,-3.8686,6.1695,0.0024246,-0.73537,153,2019,7,13,18,33,6.391
711,32,3.6604,6.2694,0.94352,-0.73537,161,2019,7,13,18,33,6.391
711,32,-4.3467,5.8577,-0.62288,-0.73537,161,2019,7,13,18,33,6.391
711,32,3.8686,6.1354,0.64785,-0.5883,187,2019,7,13,18,33,6.391
711,32,-3.641,6.3062,0.060985,-0.5883,187,2019,7,13,18,33,6.391
711,32,3.6604,6.2864,0.82257,-0.5883,213,2019,7,13,18,33,6.391
711,32,-3.6604,6.3242,-0.44781,-0.5883,213,2019,7,13,18,33,6.391
711,32,3.9098,5.855,2.1439,-0.5883,193,2019,7,13,18,33,6.391
711,32,-3.6798,6.2707,-1.1406,-0.5883,193,2019,7,13,18,33,6.391
711,32,1.6184,7.2131,0.29531,-0.5883,156,2019,7,13,18,33,6.391
711,32,3.641,6.2572,0.78647,-0.44122,171,2019,7,13,18,33,6.391
711,32,-3.8686,6.1672,-0.16688,-0.44122,171,2019,7,13,18,33,6.391
711,32,-3.6604,6.327,-0.4057,-0.44122,203,2019,7,13,18,33,6.391
711,32,3.6604,6.2992,0.71785,-0.44122,203,2019,7,13,18,33,6.391
711,32,-3.4498,6.4499,-0.81319,-0.44122,183,2019,7,13,18,33,6.391
711,32,3.9098,5.8636,2.12,-0.44122,183,2019,7,13,18,33,6.391
712,33,1.3896,2.8409,-0.29481,0.14707,176,2019,7,13,18,33,6.489
712,33,1.507,2.8229,-0.30981,0.14707,183,2019,7,13,18,33,6.489
712,33,1.5106,2.6131,0.13333,0.29415,189,2019,7,13,18,33,6.489
712,33,1.6256,2.588,0.15298,0.29415,226,2019,7,13,18,33,6.489
712,33,1.5494,2.6733,0.2345,0.29415,209,2019,7,13,18,33,6.489
712,33,1.3896,2.8389,-0.31297,0.29415,167,2019,7,13,18,33,6.489
712,33,1.507,2.806,-0.43742,0.29415,158,2019,7,13,18,33,6.489
712,33,1.6051,2.5379,0.33291,0.44122,191,2019,7,13,18,33,6.489
712,33,1.53,2.6336,0.2949,0.44122,233,2019,7,13,18,33,6.489
712,33,1.5494,2.6566,0.37983,0.44122,220,2019,7,13,18,33,6.489
712,33,1.1911,2.9439,0.05674,0.44122,164,2019,7,13,18,33,6.489
712,33,1.4162,2.6254,0.4793,0.5883,160,2019,7,13,18,33,6.489
712,33,1.4344,2.6626,0.4656,0.5883,209,2019,7,13,18,33,6.489
712,33,1.5494,2.6565,0.38046,0.5883,206,2019,7,13,18,33,6.489
712,33,1.4344,2.6559,0.50261,0.73537,183,2019,7,13,18,33,6.489
712,33,1.4525,2.699,0.45615,0.73537,181,2019,7,13,18,33,6.489
712,33,1.5228,2.4279,0.048599,0.88245,185,2019,7,13,18,33,6.489
712,33,1.4525,2.5154,0.047994,0.88245,194,2019,7,13,18,33,6.489
712,33,1.4719,2.544,0.16688,0.88245,162,2019,7,13,18,33,6.489
712,33,1.5022,2.3929,-0.11287,1.0295,155,2019,7,13,18,33,6.489
712,33,1.4332,2.4817,-0.054138,1.0295,202,2019,7,13,18,33,6.489
712,33,1.4525,2.5125,0.13121,1.0295,207,2019,7,13,18,33,6.489
712,33,1.5639,2.4853,0.20931,1.0295,171,2019,7,13,18,33,6.489
712,33,-3.3772,6.2997,0.90298,-0.88245,173,2019,7,13,18,33,6.489
712,33,-3.848,6.0495,1.031,-0.88245,191,2019,7,13,18,33,6.489
712,33,3.6217,6.2474,0.56483,-0.88245,191,2019,7,13,18,33,6.489
712,33,-3.641,6.2622,0.74581,-0.88245,170,2019,7,13,18,33,6.489
712,33,3.641,6.0888,1.6426,-0.88245,170,2019,7,13,18,33,6.489
712,33,-3.8275,5.8398,1.7759,-0.73537,156,2019,7,13,18,33,6.489
712,33,3.152,6.4697,0.33877,-0.73537,156,2019,7,13,18,33,6.489
712,33,-3.848,5.954,1.4861,-0.73537,183,2019,7,13,18,33,6.489
712,33,3.169,6.4839,0.6187,-0.73537,183,2019,7,13,18,33,6.489
712,33,-3.641,6.0526,1.7712,-0.73537,175,2019,7,13,18,33,6.489
713,43,1.3061,2.9219,-0.30454,0,182,2019,7,13,18,33,6.575
713,43,1.2903,2.8983,-0.15185,0.14707,183,2019,7,13,18,33,6.575
713,43,1.3061,2.9171,-0.34739,0.14707,190,2019,7,13,18,33,6.575
713,43,1.4235,2.8974,-0.40671,0.14707,153,2019,7,13,18,33,6.575
713,43,0.20336,2.2234,2.3668,0.14707,153,2019,7,13,18,33,6.575
713,43,1.3557,2.7812,-0.17166,0.29415,175,2019,7,13,18,33,6.575
713,43,1.4707,2.7713,-0.03116,0.29415,160,2019,7,13,18,33,6.575
713,43,1.2589,2.7258,0.76651,0.44122,178,2019,7,13,18,33,6.575
713,43,1.3727,2.7909,0.41285,0.44122,217,2019,7,13,18,33,6.575
713,43,1.4889,2.7842,0.34605,0.44122,195,2019,7,13,18,33,6.575
713,43,1.3218,2.8233,0.93185,0.44122,153,2019,7,13,18,33,6.575
713,43,1.3388,2.7031,0.51451,0.5883,162,2019,7,13,18,33,6.575
713,43,1.3557,2.7598,0.38442,0.5883,246,2019,7,13,18,33,6.575
713,43,1.3727,2.796,0.37728,0.5883,272,2019,7,13,18,33,6.575
713,43,1.4889,2.7822,0.3619,0.5883,239,2019,7,13,18,33,6.575
713,43,1.1051,2.6018,1.5314,0.5883,157,2019,7,13,18,33,6.575
713,43,1.2201,2.7577,1.222,0.5883,192,2019,7,13,18,33,6.575
713,43,1.3376,2.7317,1.2605,0.5883,153,2019,7,13,18,33,6.575
713,43,1.3557,2.7636,0.35653,0.73537,229,2019,7,13,18,33,6.575
713,43,1.4707,2.7515,0.33229,0.73537,250,2019,7,13,18,33,6.575
713,43,1.3896,2.8387,0.31506,0.73537,214,2019,7,13,18,33,6.575
713,43,1.1185,2.7108,1.4097,0.73537,161,2019,7,13,18,33,6.575
713,43,1.2589,2.8045,0.39051,0.88245,225,2019,7,13,18,33,6.575
713,43,1.3727,2.7988,0.35522,0.88245,244,2019,7,13,18,33,6.575
713,43,1.3896,2.8345,0.3504,0.88245,210,2019,7,13,18,33,6.575
713,43,1.2117,2.708,0.30736,1.3237,209,2019,7,13,18,33,6.575
713,43,1.2274,2.7418,0.32245,1.3237,232,2019,7,13,18,33,6.575
713,43,1.3388,2.7293,0.35005,1.3237,206,2019,7,13,18,33,6.575
713,43,1.1039,2.6968,0.41802,1.4707,150,2019,7,13,18,33,6.575
713,43,1.2117,2.7067,0.31798,1.4707,220,2019,7,13,18,33,6.575
713,43,1.2274,2.7291,0.41702,1.4707,239,2019,7,13,18,33,6.575
713,43,1.2431,2.7722,0.3653,1.4707,205,2019,7,13,18,33,6.575
713,43,1.1185,2.7566,0.21405,1.6178,199,2019,7,13,18,33,6.575
713,43,1.2274,2.7472,0.27282,1.6178,221,2019,7,13,18,33,6.575
713,43,1.1185,2.7615,0.13686,1.7649,197,2019,7,13,18,33,6.575
713,43,1.3049,2.6773,0.15877,1.7649,197,2019,7,13,18,33,6.575
713,43,1.2274,2.7557,0.16647,1.7649,227,2019,7,13,18,33,6.575
713,43,1.1185,2.7567,0.21257,1.912,203,2019,7,13,18,33,6.575
713,43,1.2274,2.7505,0.23811,1.912,221,2019,7,13,18,33,6.575
713,43,-3.7863,6.0315,0.28449,-1.0295,161,2019,7,13,18,33,6.575
713,43,-4.0308,5.9225,0.16183,-1.0295,156,2019,7,13,18,33,6.575
713,43,3.7863,6.0111,0.57135,-0.88245,172,2019,7,13,18,33,6.575
713,43,-4.0308,5.8674,0.82218,-0.88245,177,2019,7,13,18,33,6.575
714,36,2.4863,3.3265,4.4953,0.14707,158,2019,7,13,18,33,6.683
714,36,1.2746,2.8611,-0.18301,0.29415,206,2019,7,13,18,33,6.683
714,36,1.2903,2.8963,-0.18682,0.29415,220,2019,7,13,18,33,6.683
714,36,1.3061,2.9284,-0.23398,0.29415,194,2019,7,13,18,33,6.683
714,36,1.162,2.8669,0.18061,0.44122,152,2019,7,13,18,33,6.683
714,36,1.1766,2.9052,0.13837,0.44122,206,2019,7,13,18,33,6.683
714,36,1.1911,2.944,0.048589,0.44122,221,2019,7,13,18,33,6.683
714,36,1.2056,2.9801,-0.037229,0.44122,195,2019,7,13,18,33,6.683
714,36,1.5796,2.9115,0.61998,0.44122,150,2019,7,13,18,33,6.683
714,36,1.5978,2.9503,0.6015,0.44122,150,2019,7,13,18,33,6.683
714,36,1.2589,2.7896,0.48572,0.5883,164,2019,7,13,18,33,6.683
714,36,1.1766,2.866,0.49533,0.5883,199,2019,7,13,18,33,6.683
714,36,1.2903,2.8777,0.3769,0.5883,185,2019,7,13,18,33,6.683
714,36,1.4065,2.8906,-0.046577,0.5883,153,2019,7,13,18,33,6.683
714,36,1.2347,2.9247,0.87298,0.5883,151,2019,7,13,18,33,6.683
714,36,1.2492,2.997,0.74438,0.5883,156,2019,7,13,18,33,6.683
714,36,1.162,2.8645,0.21569,0.73537,158,2019,7,13,18,33,6.683
714,36,1.2746,2.8647,0.11257,0.73537,212,2019,7,13,18,33,6.683
714,36,1.3896,2.8557,0.046669,0.73537,235,2019,7,13,18,33,6.683
714,36,1.3061,2.9368,0.072453,0.73537,213,2019,7,13,18,33,6.683
714,36,1.2347,2.9292,0.85746,0.73537,151,2019,7,13,18,33,6.683
714,36,1.0519,2.8128,0.5878,0.88245,168,2019,7,13,18,33,6.683
714,36,1.0652,2.8525,0.57535,0.88245,234,2019,7,13,18,33,6.683
714,36,1.0785,2.8909,0.56883,0.88245,255,2019,7,13,18,33,6.683
714,36,1.1911,2.8904,0.56169,0.88245,232,2019,7,13,18,33,6.683
714,36,1.0652,2.8454,0.60962,1.0295,214,2019,7,13,18,33,6.683
714,36,1.1766,2.8356,0.64707,1.0295,237,2019,7,13,18,33,6.683
714,36,1.1911,2.8609,0.69652,1.0295,211,2019,7,13,18,33,6.683
714,36,1.0652,2.8754,0.44663,1.1766,187,2019,7,13,18,33,6.683
714,36,1.0785,2.9246,0.35697,1.1766,207,2019,7,13,18,33,6.683
714,36,0.96836,2.9102,0.44209,1.3237,183,2019,7,13,18,33,6.683
714,36,1.0785,2.8963,0.54076,1.3237,207,2019,7,13,18,33,6.683
714,36,1.185,3.2356,-0.10472,1.4707,176,2019,7,13,18,33,6.683
714,36,1.3073,3.2097,-0.3765,1.4707,170,2019,7,13,18,33,6.683
714,36,0.9151,3.1166,0.18917,2.2061,219,2019,7,13,18,33,6.683
714,36,0.10168,3.2414,0.26421,-2.3532,189,2019,7,13,18,33,6.683
715,35,1.2105,7.5443,1.2776,0.14707,162,2019,7,13,18,33,6.79
715,35,1.2056,2.9715,-0.22926,0.29415,181,2019,7,13,18,33,6.79
715,35,1.2201,2.9908,-0.39071,0.29415,196,2019,7,13,18,33,6.79
715,35,1.2347,3.0414,-0.25674,0.29415,168,2019,7,13,18,33,6.79
715,35,1.2056,2.9679,-0.27247,0.44122,188,2019,7,13,18,33,6.79
715,35,1.3218,2.9642,-0.23049,0.44122,211,2019,7,13,18,33,6.79
715,35,1.2347,3.0465,-0.18664,0.44122,189,2019,7,13,18,33,6.79
715,35,2.8869,5.2952,1.2481,0.44122,161,2019,7,13,18,33,6.79
715,35,2.9051,5.2535,1.5397,0.44122,194,2019,7,13,18,33,6.79
715,35,3.1181,5.2535,1.2527,0.44122,207,2019,7,13,18,33,6.79
715,35,3.3336,5.1502,1.3183,0.44122,177,2019,7,13,18,33,6.79
715,35,1.0168,3.0896,0.085543,0.5883,171,2019,7,13,18,33,6.79
715,35,2.9051,5.3333,1.2351,0.5883,166,2019,7,13,18,33,6.79
715,35,3.1181,5.23,1.3472,0.5883,186,2019,7,13,18,33,6.79
715,35,3.1375,5.0146,2.0941,0.5883,168,2019,7,13,18,33,6.79
715,35,1.1911,2.9196,0.38185,0.73537,188,2019,7,13,18,33,6.79
715,35,1.1051,2.994,0.38823,0.73537,245,2019,7,13,18,33,6.79
715,35,1.2201,2.9977,0.33388,0.73537,261,2019,7,13,18,33,6.79
715,35,1.2347,3.0328,0.34371,0.73537,227,2019,7,13,18,33,6.79
715,35,1.0918,2.9372,0.51899,0.88245,228,2019,7,13,18,33,6.79
715,35,1.1051,2.9766,0.50465,0.88245,285,2019,7,13,18,33,6.79
715,35,1.2201,2.9769,0.48564,0.88245,297,2019,7,13,18,33,6.79
715,35,1.2347,3.0138,0.48267,0.88245,257,2019,7,13,18,33,6.79
715,35,1.1451,2.8581,1.2714,0.88245,162,2019,7,13,18,33,6.79
715,35,1.0531,2.9494,1.2442,0.88245,177,2019,7,13,18,33,6.79
715,35,1.1717,3.0495,0.97283,0.88245,178,2019,7,13,18,33,6.79
715,35,1.2928,3.0774,0.86184,0.88245,160,2019,7,13,18,33,6.79
715,35,1.0918,2.9142,0.63553,1.0295,213,2019,7,13,18,33,6.79
715,35,1.1051,2.9476,0.65281,1.0295,262,2019,7,13,18,33,6.79
715,35,1.1185,2.9887,0.63498,1.0295,264,2019,7,13,18,33,6.79
715,35,1.2347,2.9754,0.68036,1.0295,207,2019,7,13,18,33,6.79
715,35,0.89331,3.0152,0.44619,1.3237,173,2019,7,13,18,33,6.79
715,35,-4.728,5.3243,1.0971,-0.44122,153,2019,7,13,18,33,6.79
715,35,-4.5271,5.5767,0.93353,-0.44122,157,2019,7,13,18,33,6.79
715,35,1.4525,7.5872,0.5822,-0.14707,163,2019,7,13,18,33,6.79
716,40,3.1181,5.3594,0.66692,0.5883,160,2019,7,13,18,33,6.892
716,40,1.4477,3.2273,0.43297,0.73537,164,2019,7,13,18,33,6.892
716,40,0.22272,2.2189,-2.7795,0.73537,164,2019,7,13,18,33,6.892
716,40,0.93689,3.1929,0.15671,0.88245,196,2019,7,13,18,33,6.892
716,40,0.94779,3.2218,0.27973,0.88245,204,2019,7,13,18,33,6.892
716,40,0.95868,3.2481,0.38655,0.88245,167,2019,7,13,18,33,6.892
716,40,1.1983,3.2429,0.44797,0.88245,157,2019,7,13,18,33,6.892
716,40,1.3218,3.2228,0.53932,0.88245,191,2019,7,13,18,33,6.892
716,40,1.4477,3.215,0.51689,0.88245,184,2019,7,13,18,33,6.892
716,40,2.9232,5.4887,0.46859,0.88245,150,2019,7,13,18,33,6.892
716,40,0.926,3.1337,0.40354,1.0295,236,2019,7,13,18,33,6.892
716,40,1.041,3.1393,0.3969,1.0295,279,2019,7,13,18,33,6.892
716,40,1.0531,3.1751,0.40746,1.0295,279,2019,7,13,18,33,6.892
716,40,1.0652,3.1915,0.54614,1.0295,234,2019,7,13,18,33,6.892
716,40,1.0773,3.1698,0.82234,1.0295,188,2019,7,13,18,33,6.892
716,40,1.1983,3.1969,0.70482,1.0295,198,2019,7,13,18,33,6.892
716,40,1.3218,3.222,0.54419,1.0295,197,2019,7,13,18,33,6.892
716,40,1.3363,3.2714,0.45928,1.0295,168,2019,7,13,18,33,6.892
716,40,0.9151,3.0488,0.67387,1.1766,162,2019,7,13,18,33,6.892
716,40,1.0289,3.0602,0.64539,1.1766,244,2019,7,13,18,33,6.892
716,40,1.041,3.1041,0.61452,1.1766,278,2019,7,13,18,33,6.892
716,40,1.0531,3.1371,0.63708,1.1766,266,2019,7,13,18,33,6.892
716,40,1.0652,3.138,0.79826,1.1766,209,2019,7,13,18,33,6.892
716,40,1.0773,3.0928,1.0762,1.1766,172,2019,7,13,18,33,6.892
716,40,1.0894,3.1947,0.87193,1.1766,176,2019,7,13,18,33,6.892
716,40,1.1015,3.2948,0.59616,1.1766,162,2019,7,13,18,33,6.892
716,40,0.926,3.0507,0.82201,1.3237,186,2019,7,13,18,33,6.892
716,40,1.041,3.0792,0.72891,1.3237,210,2019,7,13,18,33,6.892
716,40,1.0531,3.1506,0.56661,1.3237,190,2019,7,13,18,33,6.892
716,40,1.1318,3.0893,-0.12532,1.4707,180,2019,7,13,18,33,6.892
716,40,1.1451,3.1257,-0.12317,1.4707,213,2019,7,13,18,33,6.892
716,40,1.1584,3.1628,-0.10487,1.4707,211,2019,7,13,18,33,6.892
716,40,1.2782,3.1561,-0.15396,1.4707,160,2019,7,13,18,33,6.892
716,40,-4.6772,5.376,0.13567,-0.44122,158,2019,7,13,18,33,6.892
716,40,-4.7026,5.4026,0.21694,-0.44122,182,2019,7,13,18,33,6.892
716,40,-4.9532,5.2304,-0.12248,-0.44122,198,2019,7,13,18,33,6.892
716,40,-4.7535,5.4619,-0.19758,-0.44122,186,2019,7,13,18,33,6.892
716,40,-4.7026,5.3994,0.28604,-0.29415,164,2019,7,13,18,33,6.892
716,40,-4.728,5.4243,0.35922,-0.29415,174,2019,7,13,18,33,6.892
716,40,-4.7535,5.465,0.070205,-0.29415,161,2019,7,13,18,33,6.892
717,48,1.2105,7.574,1.0883,0.14707,171,2019,7,13,18,33,7.002
717,48,1.7031,7.5907,0.31077,0.14707,168,2019,7,13,18,33,7.002
717,48,0.63186,3.2908,0.35727,0.29415,183,2019,7,13,18,33,7.002
717,48,0.74564,3.3146,0.27637,0.29415,214,2019,7,13,18,33,7.002
717,48,0.75411,3.3478,0.3287,0.29415,204,2019,7,13,18,33,7.002
717,48,0.72869,3.2239,0.41529,0.44122,199,2019,7,13,18,33,7.002
717,48,0.73717,3.2633,0.40482,0.44122,280,2019,7,13,18,33,7.002
717,48,0.74564,3.2985,0.42737,0.44122,311,2019,7,13,18,33,7.002
717,48,0.86184,3.3113,0.42072,0.44122,295,2019,7,13,18,33,7.002
717,48,0.87153,3.3427,0.46884,0.44122,234,2019,7,13,18,33,7.002
717,48,0.72869,3.2163,0.47018,0.5883,200,2019,7,13,18,33,7.002
717,48,0.73717,3.2544,0.47074,0.5883,280,2019,7,13,18,33,7.002
717,48,0.74564,3.2885,0.49884,0.5883,310,2019,7,13,18,33,7.002
717,48,0.86184,3.2994,0.50557,0.5883,296,2019,7,13,18,33,7.002
717,48,0.87153,3.3282,0.56271,0.5883,236,2019,7,13,18,33,7.002
717,48,3.1762,5.4734,0.55438,0.5883,194,2019,7,13,18,33,7.002
717,48,0.72869,3.2257,0.40076,0.73537,150,2019,7,13,18,33,7.002
717,48,0.73717,3.2492,0.50581,0.73537,231,2019,7,13,18,33,7.002
717,48,0.74564,3.2837,0.52905,0.73537,268,2019,7,13,18,33,7.002
717,48,0.86184,3.3014,0.49211,0.73537,270,2019,7,13,18,33,7.002
717,48,0.87153,3.3456,0.44744,0.73537,228,2019,7,13,18,33,7.002
717,48,0.88121,3.4057,0.22148,0.73537,152,2019,7,13,18,33,7.002
717,48,2.9777,5.5455,0.85715,0.73537,184,2019,7,13,18,33,7.002
717,48,0.63912,3.2681,0.72804,0.88245,181,2019,7,13,18,33,7.002
717,48,0.75411,3.3092,0.6042,0.88245,215,2019,7,13,18,33,7.002
717,48,0.87153,3.3126,0.64813,0.88245,170,2019,7,13,18,33,7.002
717,48,0.89089,3.3334,0.89089,0.88245,181,2019,7,13,18,33,7.002
717,48,1.0131,3.3634,0.79865,0.88245,183,2019,7,13,18,33,7.002
717,48,1.2516,3.3565,0.65138,0.88245,162,2019,7,13,18,33,7.002
717,48,2.9232,5.4775,0.58522,0.88245,150,2019,7,13,18,33,7.002
717,48,2.9414,5.4659,0.92088,0.88245,170,2019,7,13,18,33,7.002
717,48,0.85216,3.267,0.46807,1.0295,170,2019,7,13,18,33,7.002
717,48,0.99136,3.3241,0.62606,1.0295,205,2019,7,13,18,33,7.002
717,48,1.0023,3.3211,0.8153,1.0295,207,2019,7,13,18,33,7.002
717,48,1.0131,3.3793,0.7282,1.0295,208,2019,7,13,18,33,7.002
717,48,1.1378,3.4163,0.53975,1.0295,206,2019,7,13,18,33,7.002
717,48,1.2649,3.4153,0.52586,1.0295,168,2019,7,13,18,33,7.002
717,48,2.7284,5.4418,1.3542,1.0295,169,2019,7,13,18,33,7.002
717,48,2.7453,5.429,1.5379,1.0295,180,2019,7,13,18,33,7.002
717,48,0.85216,3.2947,0.19445,1.1766,179,2019,7,13,18,33,7.002
717,48,0.86184,3.3299,0.23164,1.1766,170,2019,7,13,18,33,7.002
717,48,0.88121,3.3689,0.5463,1.1766,173,2019,7,13,18,33,7.002
717,48,1.0023,3.3619,0.62649,1.1766,174,2019,7,13,18,33,7.002
717,48,1.1257,3.3843,0.50588,1.1766,185,2019,7,13,18,33,7.002
717,48,1.2516,3.3827,0.49782,1.1766,189,2019,7,13,18,33,7.002
717,48,1.2649,3.4324,0.39934,1.1766,162,2019,7,13,18,33,7.002
717,48,0.86184,3.3379,-5.1287e-14,1.3237,189,2019,7,13,18,33,7.002
717,48,0.98047,3.3433,0.11728,1.3237,168,2019,7,13,18,33,7.002
718,25,0.65365,3.3964,0.43576,0.44122,168,2019,7,13,18,33,7.129
718,25,0.77106,3.4213,0.35329,0.44122,228,2019,7,13,18,33,7.129
718,25,0.91994,3.5616,0.097384,0.44122,182,2019,7,13,18,33,7.129
718,25,0.91026,3.5253,-0.028541,0.5883,196,2019,7,13,18,33,7.129
718,25,0.91994,3.5606,0.12961,0.5883,174,2019,7,13,18,33,7.129
718,25,0.64638,3.3794,0.21431,0.73537,163,2019,7,13,18,33,7.129
718,25,0.76259,3.3884,0.30024,0.73537,221,2019,7,13,18,33,7.129
718,25,0.88121,3.4023,0.26879,0.73537,237,2019,7,13,18,33,7.129
718,25,0.91026,3.5119,0.30858,0.73537,167,2019,7,13,18,33,7.129
718,25,0.64638,3.3594,0.42524,0.88245,183,2019,7,13,18,33,7.129
718,25,0.87153,3.3451,0.45153,0.88245,236,2019,7,13,18,33,7.129
718,25,0.88121,3.382,0.45865,0.88245,252,2019,7,13,18,33,7.129
718,25,0.89089,3.4204,0.45441,0.88245,231,2019,7,13,18,33,7.129
718,25,0.91026,3.4809,0.55824,0.88245,176,2019,7,13,18,33,7.129
718,25,0.76259,3.3644,0.50228,1.0295,210,2019,7,13,18,33,7.129
718,25,0.88121,3.3809,0.46639,1.0295,243,2019,7,13,18,33,7.129
718,25,0.89089,3.4309,0.36602,1.0295,252,2019,7,13,18,33,7.129
718,25,0.78801,3.4951,0.37404,1.0295,234,2019,7,13,18,33,7.129
718,25,0.79648,3.5136,0.52702,1.0295,193,2019,7,13,18,33,7.129
718,25,0.43092,3.3948,0.41754,-1.7649,150,2019,7,13,18,33,7.129
718,25,0.5447,3.4316,0.28308,-1.7649,191,2019,7,13,18,33,7.129
718,25,0.53865,3.3982,0.21546,-1.6178,165,2019,7,13,18,33,7.129
718,25,0.5447,3.4373,0.20328,-1.6178,206,2019,7,13,18,33,7.129
718,25,0.43576,3.4577,0.085191,-1.4707,205,2019,7,13,18,33,7.129
718,25,0.89089,5.6186,4.2935,-0.44122,151,2019,7,13,18,33,7.129
719,36,1.2105,7.619,0.70774,0.14707,170,2019,7,13,18,33,7.22
719,36,1.2165,7.6209,1.0285,0.14707,158,2019,7,13,18,33,7.22
719,36,0.80495,3.5687,-0.39619,0.44122,181,2019,7,13,18,33,7.22
